release	benchmark id	benchmark comment	host name	no. cores	os	user name	database	language	driver	trial no.	SQL statement	core multiplier	fetch size	transaction size	bulk length	bulk size	batch size	action	start day time	end day time	duration (sec)	duration (ns)
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.3	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:28:52.763002148	2021-06-22 06:28:52.875676297	0	112674149	
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.3	2		0	1024	512	1024	100000	256	trial	2021-06-22 06:28:52.349094651	2021-06-22 06:28:52.875677587	1	526582926	
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.3	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:28:53.284946564	2021-06-22 06:28:53.731974138	0	447027574	
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.3	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:28:53.731975738	2021-06-22 06:28:53.823399744	0	91424006	
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.3	3		0	1024	512	1024	100000	256	trial	2021-06-22 06:28:53.284946504	2021-06-22 06:28:53.823401154	1	538454640	
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.3	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 06:28:50.865982396	2021-06-22 06:28:53.823401324	3	2957418878	
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	512	1024	100000	256	query	2021-06-22 06:28:59.440047000	2021-06-22 06:29:00.954697000	2	1514650000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:00.954901000	2021-06-22 06:29:01.352115000	0	397214000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1		0	1024	512	1024	100000	256	trial	2021-06-22 06:28:59.161535000	2021-06-22 06:29:01.653162000	2	2491627000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:01.666234000	2021-06-22 06:29:03.125053000	1	1458819000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:03.125247000	2021-06-22 06:29:03.484386000	0	359139000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:01.653331000	2021-06-22 06:29:03.775594000	2	2122263000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	3	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:03.787569000	2021-06-22 06:29:05.322448000	2	1534879000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:05.322618000	2021-06-22 06:29:05.668943000	0	346325000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	3		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:03.775830000	2021-06-22 06:29:05.913515000	2	2137685000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 06:28:58.321529000	2021-06-22 06:29:05.922568000	8	7601039000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:11.198500988	2021-06-22 06:29:12.879051741	2	1680565994
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:12.880087598	2021-06-22 06:29:13.124300024	0	244223427
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	1		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:11.172923665	2021-06-22 06:29:13.402681412	2	2229762387
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:13.416194919	2021-06-22 06:29:14.965902097	2	1549715638
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:14.966380229	2021-06-22 06:29:15.149510814	0	183139366
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	2		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:13.403256257	2021-06-22 06:29:15.403316174	2	2000078217
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:15.416642447	2021-06-22 06:29:16.917095725	2	1500465829
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:16.917471572	2021-06-22 06:29:17.153863936	0	236404915
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	3		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:15.403742633	2021-06-22 06:29:17.404168655	2	2000441562
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 06:29:09.939094401	2021-06-22 06:29:17.414227632	7	7474498673
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:37.275461030	2021-06-22 06:29:38.906805748	2	1631342676
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:38.908397935	2021-06-22 06:29:39.128694154	0	220309369
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	1		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:37.252456013	2021-06-22 06:29:39.376181386	2	2123723781
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:39.390789574	2021-06-22 06:29:40.902259089	2	1511528292
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:40.903167881	2021-06-22 06:29:41.096081001	0	192923460
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	2		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:39.376854971	2021-06-22 06:29:41.338911859	2	1962064838
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:41.353856348	2021-06-22 06:29:42.873861394	2	1520009605
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:42.874349258	2021-06-22 06:29:43.036421944	0	162086685
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	3		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:41.339614248	2021-06-22 06:29:43.328874099	2	1989273381
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 06:29:36.242445617	2021-06-22 06:29:43.331537471	7	7088505656
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:50.322687610	2021-06-22 06:29:50.879203479	0	304951052
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:50.922371125	2021-06-22 06:29:51.029873988	0	94224612
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	1		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:50.288858107	2021-06-22 06:29:51.030634759	0	741776652
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:51.430437620	2021-06-22 06:29:51.987877699	0	313389050
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:52.015995286	2021-06-22 06:29:52.122113869	0	94770110
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	2		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:51.392252471	2021-06-22 06:29:52.122850641	0	730598170
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:29:52.507478376	2021-06-22 06:29:53.060543746	0	270403706
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:29:53.103172102	2021-06-22 06:29:53.192324134	0	94770110
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	3		0	1024	512	1024	100000	256	trial	2021-06-22 06:29:52.472382346	2021-06-22 06:29:53.193179475	0	720797129
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 06:29:50.233393588	2021-06-22 06:29:53.193189755	2	2959796167
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 04:30:19.524435000	2021-06-22 04:30:21.192934000	2	1668499000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 04:30:21.193102000	2021-06-22 04:30:21.641642000	0	448540000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	1		0	1024	512	1024	100000	256	trial	2021-06-22 04:30:19.240315000	2021-06-22 04:30:21.642092000	2	2401777000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 04:30:21.911590000	2021-06-22 04:30:23.574440000	2	1662850000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 04:30:23.574671000	2021-06-22 04:30:24.068420000	1	493749000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	2		0	1024	512	1024	100000	256	trial	2021-06-22 04:30:21.642137000	2021-06-22 04:30:24.069019000	3	2426882000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 04:30:24.358331000	2021-06-22 04:30:26.014709000	2	1656378000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 04:30:26.014889000	2021-06-22 04:30:26.421663000	0	406774000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	3		0	1024	512	1024	100000	256	trial	2021-06-22 04:30:24.069063000	2021-06-22 04:30:26.422086000	2	2353023000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 04:30:10.858104000	2021-06-22 04:30:26.423690000	16	15565586000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:33:50.642209000	2021-06-22 06:33:51.874094000	1	1231885000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:33:51.916520000	2021-06-22 06:33:52.515933000	1	599413000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	1		0	1024	512	1024	100000	256	trial	2021-06-22 06:33:50.272892000	2021-06-22 06:33:52.515973000	2	2243081000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:33:52.916720000	2021-06-22 06:33:54.312958000	1	1396238000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:33:54.352541000	2021-06-22 06:33:54.983007000	1	630466000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	2		0	1024	512	1024	100000	256	trial	2021-06-22 06:33:52.518440000	2021-06-22 06:33:54.983062000	2	2464622000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:33:55.405296000	2021-06-22 06:33:56.575096000	1	1169800000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:33:56.614778000	2021-06-22 06:33:57.455130000	0	430735000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	3		0	1024	512	1024	100000	256	trial	2021-06-22 06:33:54.983191000	2021-06-22 06:33:57.455470000	2	2062356000
1.0.0	4738e040fb6508baadaf85970f5a463d	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 06:33:50.272812000	2021-06-22 06:33:57.456130000	7	6772801000
