release	benchmark id	benchmark comment	host name	no. cores	os	user name	database	language	driver	trial no.	SQL statement	core multiplier	fetch size	transaction size	bulk length	bulk size	batch size	action	start day time	end day time	duration (sec)	duration (ns)
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.2	2		0	1024	512	1024	100000	256	trial	2021-06-15 15:36:26.277149084	2021-06-15 15:36:26.735038172	0	457889078	
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.2	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:36:27.117011744	2021-06-15 15:36:27.487144324	0	370132571	
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.2	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:36:27.487145686	2021-06-15 15:36:27.583259434	0	96113748	
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.2	3		0	1024	512	1024	100000	256	trial	2021-06-15 15:36:27.117011694	2021-06-15 15:36:27.583260875	0	466249181	
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Go go1.16.5	godror v0.25.2	0		0	1024	512	1024	100000	256	benchmark	2021-06-15 15:36:24.812187599	2021-06-15 15:36:27.583261006	3	2771073407	
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	512	1024	100000	256	query	2021-06-15 15:36:33.186224000	2021-06-15 15:36:34.683859000	1	1497635000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:36:34.684035000	2021-06-15 15:36:35.062039000	0	378004000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1		0	1024	512	1024	100000	256	trial	2021-06-15 15:36:32.897226000	2021-06-15 15:36:35.373824000	2	2476598000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	512	1024	100000	256	query	2021-06-15 15:36:35.385638000	2021-06-15 15:36:36.828265000	1	1442627000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:36:36.828437000	2021-06-15 15:36:37.196927000	0	368490000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2		0	1024	512	1024	100000	256	trial	2021-06-15 15:36:35.373993000	2021-06-15 15:36:37.494472000	2	2120479000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	3	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	512	1024	100000	256	query	2021-06-15 15:36:37.507590000	2021-06-15 15:36:39.023708000	2	1516118000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:36:39.023891000	2021-06-15 15:36:39.405207000	0	381316000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	3		0	1024	512	1024	100000	256	trial	2021-06-15 15:36:37.494644000	2021-06-15 15:36:39.673168000	2	2178524000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	0		0	1024	512	1024	100000	256	benchmark	2021-06-15 15:36:32.015170000	2021-06-15 15:36:39.683487000	8	7668317000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:36:44.900791263	2021-06-15 15:36:46.695780150	2	1795178957
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:36:46.697156801	2021-06-15 15:36:47.002273839	0	305120138
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	1		0	1024	512	1024	100000	256	trial	2021-06-15 15:36:44.882637177	2021-06-15 15:36:47.306493703	2	2423860888
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:36:47.319744864	2021-06-15 15:36:48.872324412	2	1552581908
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:36:48.872753334	2021-06-15 15:36:49.048901023	0	176158158
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	2		0	1024	512	1024	100000	256	trial	2021-06-15 15:36:47.307273972	2021-06-15 15:36:49.378199103	2	2070936762
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:36:49.391720317	2021-06-15 15:36:50.924113681	2	1532402187
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:36:50.924476675	2021-06-15 15:36:51.100528100	0	176060988
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	3		0	1024	512	1024	100000	256	trial	2021-06-15 15:36:49.378629629	2021-06-15 15:36:51.368267877	2	1989654477
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	0		0	1024	512	1024	100000	256	benchmark	2021-06-15 15:36:43.674728347	2021-06-15 15:36:51.377355456	8	7701972118
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:37:11.365025601	2021-06-15 15:37:13.086978332	2	1721947378
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:37:13.088421433	2021-06-15 15:37:13.283665695	0	195253580
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	1		0	1024	512	1024	100000	256	trial	2021-06-15 15:37:11.342971736	2021-06-15 15:37:13.551615061	2	2208626022
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:37:13.565003584	2021-06-15 15:37:15.052326604	1	1487322741
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:37:15.052739559	2021-06-15 15:37:15.213431768	0	160702520
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	2		0	1024	512	1024	100000	256	trial	2021-06-15 15:37:13.552196095	2021-06-15 15:37:15.505755613	2	1953573423
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:37:15.518282664	2021-06-15 15:37:16.995623787	1	1477350443
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:37:16.996029807	2021-06-15 15:37:17.180619025	0	184601692
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	3		0	1024	512	1024	100000	256	trial	2021-06-15 15:37:15.506344064	2021-06-15 15:37:17.454301374	2	1947971255
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	0		0	1024	512	1024	100000	256	benchmark	2021-06-15 15:37:10.325410392	2021-06-15 15:37:17.457198431	7	7131206450
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:37:24.553254991	2021-06-15 15:37:25.148695995	0	376282754
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:37:25.190926804	2021-06-15 15:37:25.316709710	0	124494650
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	1		0	1024	512	1024	100000	256	trial	2021-06-15 15:37:24.488391861	2021-06-15 15:37:25.317462673	0	829070812
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:37:25.655766887	2021-06-15 15:37:26.230553802	0	279488109
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:37:26.272091616	2021-06-15 15:37:26.359769988	0	124494650
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	2		0	1024	512	1024	100000	256	trial	2021-06-15 15:37:25.615255315	2021-06-15 15:37:26.360527367	0	745272052
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:37:26.741681597	2021-06-15 15:37:27.264611638	0	252362675
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:37:27.301180355	2021-06-15 15:37:27.394886847	0	124494650
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	3		0	1024	512	1024	100000	256	trial	2021-06-15 15:37:26.706550477	2021-06-15 15:37:27.395642931	0	689092454
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	gnu 10.2.0	OCPI-C (v4.2.1)	0		0	1024	512	1024	100000	256	benchmark	2021-06-15 15:37:24.432224515	2021-06-15 15:37:27.395652513	2	2963427998
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 13:37:54.008169000	2021-06-15 13:37:55.873562000	1	1865393000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 13:37:55.873756000	2021-06-15 13:37:56.427483000	1	553727000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	1		0	1024	512	1024	100000	256	trial	2021-06-15 13:37:53.708188000	2021-06-15 13:37:56.427805000	3	2719617000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 13:37:56.706282000	2021-06-15 13:37:58.520126000	2	1813844000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 13:37:58.520333000	2021-06-15 13:37:59.123449000	1	603116000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	2		0	1024	512	1024	100000	256	trial	2021-06-15 13:37:56.427852000	2021-06-15 13:37:59.124009000	3	2696157000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 13:37:59.405612000	2021-06-15 13:38:01.279866000	2	1874254000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 13:38:01.280010000	2021-06-15 13:38:01.817038000	0	537028000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	3		0	1024	512	1024	100000	256	trial	2021-06-15 13:37:59.124044000	2021-06-15 13:38:01.817511000	2	2693467000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	Elixir 1.12.1	oranif (Version 0.2.3)	0		0	1024	512	1024	100000	256	benchmark	2021-06-15 13:37:45.343668000	2021-06-15 13:38:01.819003000	16	16475335000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:41:26.944048000	2021-06-15 15:41:28.318684000	1	1374636000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:41:28.359029000	2021-06-15 15:41:28.754117000	0	395088000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	1		0	1024	512	1024	100000	256	trial	2021-06-15 15:41:26.580467000	2021-06-15 15:41:28.754137000	2	2173670000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:41:29.176289000	2021-06-15 15:41:30.323717000	1	1147428000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:41:30.364765000	2021-06-15 15:41:30.747440000	0	382675000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	2		0	1024	512	1024	100000	256	trial	2021-06-15 15:41:28.755870000	2021-06-15 15:41:30.747469000	2	1991599000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-15 15:41:31.105423000	2021-06-15 15:41:32.219291000	1	1113868000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-15 15:41:32.261979000	2021-06-15 15:41:32.812111000	1	550132000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	3		0	1024	512	1024	100000	256	trial	2021-06-15 15:41:30.747918000	2021-06-15 15:41:32.812146000	2	2064228000
1.0.0	4d47bd8fc500d9d63458d63ba2afc9dc	Standard tests (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_19_3_ee	OTP 24, erts-12.0.2	oranif (Version 0.2.3)	0		0	1024	512	1024	100000	256	benchmark	2021-06-15 15:41:26.580409000	2021-06-15 15:41:32.812201000	6	6231792000
