release	benchmark id	benchmark comment	host name	no. cores	os	user name	database	language	driver	trial no.	SQL statement	core multiplier	fetch size	transaction size	bulk length	bulk size	batch size	action	start day time	end day time	duration (sec)	duration (ns)
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	2		0	1024	0	1024	100000	0	trial	2021-06-22 06:46:10.958027022	2021-06-22 06:46:11.602124995	1	644097963	
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-06-22 06:46:11.918826078	2021-06-22 06:46:12.488049567	1	569223499	
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	3	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 06:46:12.488051287	2021-06-22 06:46:12.611336354	0	123285067	
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	3		0	1024	0	1024	100000	0	trial	2021-06-22 06:46:11.918826028	2021-06-22 06:46:12.611338294	1	692512266	
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	0		0	1024	0	1024	100000	0	benchmark	2021-06-22 06:46:09.434327774	2021-06-22 06:46:12.611338444	3	3177010670	
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2021-06-22 06:46:14.834072000	2021-06-22 06:46:33.624364000	19	18790292000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 06:46:33.624573000	2021-06-22 06:46:34.011694000	0	387121000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1		0	1024	0	1024	100000	0	trial	2021-06-22 06:46:14.475905000	2021-06-22 06:46:34.311444000	20	19835539000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2021-06-22 06:46:34.325704000	2021-06-22 06:46:57.940904000	24	23615200000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 06:46:57.941098000	2021-06-22 06:46:58.264867000	0	323769000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2		0	1024	0	1024	100000	0	trial	2021-06-22 06:46:34.311709000	2021-06-22 06:46:58.553132000	24	24241423000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	3	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2021-06-22 06:46:58.566935000	2021-06-22 06:47:20.801433000	22	22234498000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	3	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 06:47:20.801647000	2021-06-22 06:47:21.156909000	0	355262000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	3		0	1024	0	1024	100000	0	trial	2021-06-22 06:46:58.553361000	2021-06-22 06:47:21.429096000	23	22875735000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	0		0	1024	0	1024	100000	0	benchmark	2021-06-22 06:46:13.593491000	2021-06-22 06:47:21.438676000	68	67845185000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-06-22 06:47:23.302586936	2021-06-22 06:47:44.899763647	22	21597199021
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	1	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 06:47:44.900960297	2021-06-22 06:47:45.127347134	0	226391757
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	1		0	1024	0	1024	100000	0	trial	2021-06-22 06:47:23.279876109	2021-06-22 06:47:45.464325853	22	22184455024
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-06-22 06:47:45.479544035	2021-06-22 06:48:05.314327045	20	19834780379
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	2	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 06:48:05.314763368	2021-06-22 06:48:05.488555344	0	173802857
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	2		0	1024	0	1024	100000	0	trial	2021-06-22 06:47:45.465344666	2021-06-22 06:48:05.810504408	20	20345178602
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-06-22 06:48:05.826378150	2021-06-22 06:48:26.279105404	20	20452733233
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	3	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 06:48:26.279494647	2021-06-22 06:48:26.498361382	0	218879474
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	3		0	1024	0	1024	100000	0	trial	2021-06-22 06:48:05.811027889	2021-06-22 06:48:26.832089487	21	21021078947
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Java 16.0.1	Oracle JDBC (Version 21.1.0.0.0)	0		0	1024	0	1024	100000	0	benchmark	2021-06-22 06:47:22.036160150	2021-06-22 06:48:26.841699345	65	64804770748
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-06-22 06:48:28.958021571	2021-06-22 06:48:50.879869498	22	21921927667
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	1	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 06:48:50.881629819	2021-06-22 06:48:51.082107663	0	200481985
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	1		0	1024	0	1024	100000	0	trial	2021-06-22 06:48:28.938031627	2021-06-22 06:48:51.386979795	22	22448955139
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-06-22 06:48:51.403238121	2021-06-22 06:49:10.907345323	20	19504126341
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	2	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 06:49:10.908009442	2021-06-22 06:49:11.074224204	0	166223963
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	2		0	1024	0	1024	100000	0	trial	2021-06-22 06:48:51.387531836	2021-06-22 06:49:11.358196180	20	19970678754
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-06-22 06:49:11.373131488	2021-06-22 06:49:34.141729618	23	22768607470
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	3	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 06:49:34.142147541	2021-06-22 06:49:34.308499732	0	166364971
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	3		0	1024	0	1024	100000	0	trial	2021-06-22 06:49:11.358875259	2021-06-22 06:49:34.587338434	23	23228477056
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Kotlin 1.4.32	Oracle JDBC (Version 21.1.0.0.0)	0		0	1024	0	1024	100000	0	benchmark	2021-06-22 06:48:27.909713191	2021-06-22 06:49:34.590339874	67	66679920645
1.0.0	c44593f4f1e522771ff16b7c943c8af8	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:49:34.966206748	2021-06-22 06:49:35.644824508	0	263286615
1.0.0	c44593f4f1e522771ff16b7c943c8af8	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	1	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:49:35.686945378	2021-06-22 06:49:35.826053978	0	129197488
1.0.0	c44593f4f1e522771ff16b7c943c8af8	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	1		0	1024	512	1024	100000	256	trial	2021-06-22 06:49:34.930780221	2021-06-22 06:49:35.827010452	0	896230231
1.0.0	c44593f4f1e522771ff16b7c943c8af8	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:49:36.193138300	2021-06-22 06:49:36.934183218	0	394564628
1.0.0	c44593f4f1e522771ff16b7c943c8af8	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	2	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:49:36.965363772	2021-06-22 06:49:37.113570954	0	136808114
1.0.0	c44593f4f1e522771ff16b7c943c8af8	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	2		0	1024	512	1024	100000	256	trial	2021-06-22 06:49:36.160551330	2021-06-22 06:49:37.114202809	0	953651479
1.0.0	c44593f4f1e522771ff16b7c943c8af8	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	512	1024	100000	256	query	2021-06-22 06:49:37.508746968	2021-06-22 06:49:38.176555831	0	352888552
1.0.0	c44593f4f1e522771ff16b7c943c8af8	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	3	SELECT key, data FROM ora_bench_table	0	1024	512	1024	100000	256	query	2021-06-22 06:49:38.212344595	2021-06-22 06:49:38.351697044	0	136808114
1.0.0	c44593f4f1e522771ff16b7c943c8af8	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	3		0	1024	512	1024	100000	256	trial	2021-06-22 06:49:37.475827072	2021-06-22 06:49:38.352552469	0	876725397
1.0.0	c44593f4f1e522771ff16b7c943c8af8	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	gnu 10.2.0	OCPI-C (v4.2.1)	0		0	1024	512	1024	100000	256	benchmark	2021-06-22 06:49:34.861442885	2021-06-22 06:49:38.352561909	3	3491119024
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-06-22 04:49:48.216087000	2021-06-22 04:49:50.056268000	2	1840181000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 04:49:50.056995000	2021-06-22 04:49:50.467219000	0	410224000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	1		0	1024	0	1024	100000	0	trial	2021-06-22 04:49:47.913725000	2021-06-22 04:49:50.467914000	3	2554189000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-06-22 04:49:50.800130000	2021-06-22 04:49:52.524275000	2	1724145000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 04:49:52.524434000	2021-06-22 04:49:52.967442000	0	443008000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	2		0	1024	0	1024	100000	0	trial	2021-06-22 04:49:50.468025000	2021-06-22 04:49:52.967761000	2	2499736000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	0	1024	0	1024	100000	0	query	2021-06-22 04:49:53.257148000	2021-06-22 04:49:55.026043000	2	1768895000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2021-06-22 04:49:55.026309000	2021-06-22 04:49:55.385111000	0	358802000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	3		0	1024	0	1024	100000	0	trial	2021-06-22 04:49:52.967792000	2021-06-22 04:49:55.385520000	3	2417728000
1.0.0	fab878d9b6d34b964bbaacd8faeaaebd	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Elixir 1.12.1	oranif (Version 0.2.3)	0		0	1024	0	1024	100000	0	benchmark	2021-06-22 04:49:39.430651000	2021-06-22 04:49:55.386914000	16	15956263000
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	1	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	512	1024	100000	0	query	2021-06-22 06:49:58.170572374	2021-06-22 06:49:58.787834732	1	617262358	
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	1	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2021-06-22 06:49:58.787842350	2021-06-22 06:49:58.940318207	0	152475857	
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	1		1	1024	512	1024	100000	0	trial	2021-06-22 06:49:58.170572324	2021-06-22 06:49:58.940319457	1	769747133	
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	2	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	512	1024	100000	0	query	2021-06-22 06:49:59.326678068	2021-06-22 06:50:01.810934235	2	2484256177	
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	2	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2021-06-22 06:50:01.810936304	2021-06-22 06:50:01.938633100	0	127696796	
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	2		1	1024	512	1024	100000	0	trial	2021-06-22 06:49:59.326678008	2021-06-22 06:50:01.938634529	3	2611956511	
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	512	1024	100000	0	query	2021-06-22 06:50:02.283217326	2021-06-22 06:50:02.824140214	1	540922878	
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	3	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2021-06-22 06:50:02.824142373	2021-06-22 06:50:02.929501413	0	105359040	
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	3		1	1024	512	1024	100000	0	trial	2021-06-22 06:50:02.283217226	2021-06-22 06:50:02.929502903	1	646285657	
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Go go1.16.5	godror v0.25.3	0		1	1024	512	1024	100000	0	benchmark	2021-06-22 06:49:57.791133850	2021-06-22 06:50:02.929503073	5	5138369163	
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	512	1024	100000	0	query	2021-06-22 06:50:05.176701000	2021-06-22 06:50:05.182611000	0	5910000
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2021-06-22 06:50:05.182834000	2021-06-22 06:50:05.187454000	0	4620000
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	1		1	1024	512	1024	100000	0	trial	2021-06-22 06:50:04.838039000	2021-06-22 06:50:05.205288000	0	367249000
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	512	1024	100000	0	query	2021-06-22 06:50:05.219526000	2021-06-22 06:50:05.225546000	0	6020000
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2	SELECT key, data FROM ora_bench_table	1	1024	512	1024	100000	0	query	2021-06-22 06:50:05.225724000	2021-06-22 06:50:05.231506000	0	5782000
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	2		1	1024	512	1024	100000	0	trial	2021-06-22 06:50:05.205476000	2021-06-22 06:50:05.249885000	0	44409000
1.0.0	8e8fbcacf84a4c380ea916faa7b67b15	Standard series (locally)	ubuntu	8	amd64 / Linux / 5.8.0-55-generic	walter	db_18_4_xe	Python 3 3.10.0b2 (default, Jun 13 2021, 13:52:49) [GCC 10.2.0]	Oracle cx_Oracle (Version v8.2.1)	3	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	512	1024	100000	0	query	2021-06-22 06:50:05.262564000	2021-06-22 06:50:05.267793000	0	5229000
