benchmark id	benchmark comment	host name	no. cores	os	user name	database	module	driver	trial no.	SQL statement	core multiplier	fetch size	transaction size	bulk length	bulk size	batch size	action	start day time	end day time	duration (sec)	duration (ns)
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	2		1	1024	256	1024	100000	256	trial	2019-12-01 03:07:47.979997800	2019-12-01 03:07:54.995930900	7	7015469300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	3	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	256	1024	100000	256	query	2019-12-01 03:07:55.021928000	2019-12-01 03:07:59.258416800	4	4237149800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	3	SELECT key, data FROM ora_bench_table	1	1024	256	1024	100000	256	query	2019-12-01 03:07:59.259444800	2019-12-01 03:08:01.056226100	2	1796719900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	3		1	1024	256	1024	100000	256	trial	2019-12-01 03:07:54.995930900	2019-12-01 03:08:03.288016900	8	8292438100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	4	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	256	1024	100000	256	query	2019-12-01 03:08:03.313431500	2019-12-01 03:08:07.738567000	4	4425228500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	4	SELECT key, data FROM ora_bench_table	1	1024	256	1024	100000	256	query	2019-12-01 03:08:07.738567000	2019-12-01 03:08:09.627993700	2	1888647200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	4		1	1024	256	1024	100000	256	trial	2019-12-01 03:08:03.288016900	2019-12-01 03:08:11.657885900	8	8369129300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	5	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	256	1024	100000	256	query	2019-12-01 03:08:11.699415600	2019-12-01 03:08:17.010315000	5	5310985100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	5	SELECT key, data FROM ora_bench_table	1	1024	256	1024	100000	256	query	2019-12-01 03:08:17.010315000	2019-12-01 03:08:18.929209500	2	1918771000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	5		1	1024	256	1024	100000	256	trial	2019-12-01 03:08:11.657885900	2019-12-01 03:08:20.134454000	8	8477014800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	6	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	256	1024	100000	256	query	2019-12-01 03:08:20.156260100	2019-12-01 03:08:23.527044200	3	3370641900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	6	SELECT key, data FROM ora_bench_table	1	1024	256	1024	100000	256	query	2019-12-01 03:08:23.527044200	2019-12-01 03:08:25.408086600	2	1881419600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	6		1	1024	256	1024	100000	256	trial	2019-12-01 03:08:20.134454000	2019-12-01 03:08:26.771493600	7	6636377000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	7	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	256	1024	100000	256	query	2019-12-01 03:08:26.791778100	2019-12-01 03:08:30.144056000	3	3352297600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	7	SELECT key, data FROM ora_bench_table	1	1024	256	1024	100000	256	query	2019-12-01 03:08:30.144383700	2019-12-01 03:08:31.901512000	2	1757142200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	7		1	1024	256	1024	100000	256	trial	2019-12-01 03:08:26.771493600	2019-12-01 03:08:33.353325100	7	6582496200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	8	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	256	1024	100000	256	query	2019-12-01 03:08:33.375205300	2019-12-01 03:08:37.158730400	4	3783687000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	8	SELECT key, data FROM ora_bench_table	1	1024	256	1024	100000	256	query	2019-12-01 03:08:37.158730400	2019-12-01 03:08:39.034402200	2	1876086300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	8		1	1024	256	1024	100000	256	trial	2019-12-01 03:08:33.354292600	2019-12-01 03:08:41.126854000	8	7772572000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	9	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	256	1024	100000	256	query	2019-12-01 03:08:41.151422000	2019-12-01 03:08:45.727113200	5	4575013600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	9	SELECT key, data FROM ora_bench_table	1	1024	256	1024	100000	256	query	2019-12-01 03:08:45.727113200	2019-12-01 03:08:47.581731400	2	1854414000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	9		1	1024	256	1024	100000	256	trial	2019-12-01 03:08:41.126854000	2019-12-01 03:08:52.486756800	11	11360180600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	10	INSERT INTO ora_bench_table (key, data) VALUES (:key, :data)	1	1024	256	1024	100000	256	query	2019-12-01 03:08:52.509226500	2019-12-01 03:08:57.173282000	5	4663309500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	10	SELECT key, data FROM ora_bench_table	1	1024	256	1024	100000	256	query	2019-12-01 03:08:57.173282000	2019-12-01 03:08:58.795120400	2	1621748300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	10		1	1024	256	1024	100000	256	trial	2019-12-01 03:08:52.487702600	2019-12-01 03:09:02.927593400	10	10440609600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Java 11.0.5)	JDBC (Version 19.3.0.0.0)	0		1	1024	256	1024	100000	256	benchmark	2019-12-01 03:07:38.174780300	2019-12-01 03:09:02.943970100	85	84766246800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2019-12-01 03:09:06.662485000	2019-12-01 03:10:09.815350000	63	6315286500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2019-12-01 03:10:09.815350000	2019-12-01 03:10:12.327129000	3	251177900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1		0	1024	0	1024	100000	0	trial	2019-12-01 03:09:06.633328000	2019-12-01 03:10:13.646949000	67	6701362100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2019-12-01 03:10:13.712515000	2019-12-01 03:11:16.232405000	63	6251989000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2019-12-01 03:11:16.232405000	2019-12-01 03:11:18.669580000	2	243717500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2		0	1024	0	1024	100000	0	trial	2019-12-01 03:10:13.647932000	2019-12-01 03:11:19.698055000	66	6605012300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2019-12-01 03:11:19.717721000	2019-12-01 03:12:22.967131000	63	6324941000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2019-12-01 03:12:22.967131000	2019-12-01 03:12:25.434024000	2	246689300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3		0	1024	0	1024	100000	0	trial	2019-12-01 03:11:19.698055000	2019-12-01 03:12:26.465379000	67	6676732400
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2019-12-01 03:12:26.484936000	2019-12-01 03:13:29.114068000	63	6262913200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2019-12-01 03:13:29.114068000	2019-12-01 03:13:31.483780000	2	236971200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4		0	1024	0	1024	100000	0	trial	2019-12-01 03:12:26.465808000	2019-12-01 03:13:32.722833000	66	6625702500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2019-12-01 03:13:32.756834000	2019-12-01 03:14:35.115425000	62	6235859100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2019-12-01 03:14:35.115425000	2019-12-01 03:14:37.544553000	2	242912800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5		0	1024	0	1024	100000	0	trial	2019-12-01 03:13:32.722833000	2019-12-01 03:14:38.705304000	66	6598247100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2019-12-01 03:14:38.725303000	2019-12-01 03:15:40.561819000	62	6183651600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2019-12-01 03:15:40.561819000	2019-12-01 03:15:42.837173000	2	227535400
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6		0	1024	0	1024	100000	0	trial	2019-12-01 03:14:38.705304000	2019-12-01 03:15:43.897966000	65	6519266200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	7	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2019-12-01 03:15:43.920768000	2019-12-01 03:16:46.394809000	62	6247404100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	7	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2019-12-01 03:16:46.394809000	2019-12-01 03:16:48.932278000	3	253746900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	7		0	1024	0	1024	100000	0	trial	2019-12-01 03:15:43.897966000	2019-12-01 03:16:50.152567000	66	6625460100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	8	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2019-12-01 03:16:50.173124000	2019-12-01 03:17:52.645658000	62	6247253400
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	8	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2019-12-01 03:17:52.645658000	2019-12-01 03:17:55.136383000	2	249072500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	8		0	1024	0	1024	100000	0	trial	2019-12-01 03:16:50.152567000	2019-12-01 03:17:56.449789000	66	6629722200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	9	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2019-12-01 03:17:56.468783000	2019-12-01 03:19:00.563862000	64	6409507900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	9	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2019-12-01 03:19:00.563862000	2019-12-01 03:19:02.947645000	2	238378300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	9		0	1024	0	1024	100000	0	trial	2019-12-01 03:17:56.449789000	2019-12-01 03:19:04.329525000	68	6787973600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	10	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	0	1024	0	1024	100000	0	query	2019-12-01 03:19:04.349645000	2019-12-01 03:20:06.632220000	62	6228257500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	10	SELECT key, data FROM ora_bench_table	0	1024	0	1024	100000	0	query	2019-12-01 03:20:06.632220000	2019-12-01 03:20:09.070435000	2	243821500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	10		0	1024	0	1024	100000	0	trial	2019-12-01 03:19:04.329525000	2019-12-01 03:20:10.119167000	66	6578964200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	0		0	1024	0	1024	100000	0	benchmark	2019-12-01 03:09:04.418581000	2019-12-01 03:20:10.146977000	666	66572839600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	0	query	2019-12-01 03:20:13.931867000	2019-12-01 03:20:40.900484000	27	2696861700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	0	query	2019-12-01 03:20:40.900484000	2019-12-01 03:20:43.006574000	2	210609000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	1		1	1024	0	1024	100000	0	trial	2019-12-01 03:20:13.897400000	2019-12-01 03:20:44.178595000	30	3028119500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	0	query	2019-12-01 03:20:44.202102000	2019-12-01 03:21:15.603542000	31	3140144000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	0	query	2019-12-01 03:21:15.603674000	2019-12-01 03:21:17.458322000	2	185464800
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	2		1	1024	0	1024	100000	0	trial	2019-12-01 03:20:44.178595000	2019-12-01 03:21:18.682190000	35	3450359500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	0	query	2019-12-01 03:21:18.767370000	2019-12-01 03:21:51.785850000	33	3301848000
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	0	query	2019-12-01 03:21:51.785850000	2019-12-01 03:21:53.802021000	2	201617100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	3		1	1024	0	1024	100000	0	trial	2019-12-01 03:21:18.682190000	2019-12-01 03:21:54.972903000	36	3629071300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	0	query	2019-12-01 03:21:55.081640000	2019-12-01 03:22:28.550651000	33	3346901100
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	0	query	2019-12-01 03:22:28.550651000	2019-12-01 03:22:30.594396000	2	204374500
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	4		1	1024	0	1024	100000	0	trial	2019-12-01 03:21:54.972903000	2019-12-01 03:22:31.824122000	37	3685121900
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	0	query	2019-12-01 03:22:31.957201000	2019-12-01 03:23:06.172143000	34	3421494200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	0	query	2019-12-01 03:23:06.172143000	2019-12-01 03:23:08.426375000	2	225423200
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	5		1	1024	0	1024	100000	0	trial	2019-12-01 03:22:31.824122000	2019-12-01 03:23:11.870508000	40	4004638600
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	0	query	2019-12-01 03:23:12.233744000	2019-12-01 03:23:43.144071000	31	3091032700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6	SELECT key, data FROM ora_bench_table	1	1024	0	1024	100000	0	query	2019-12-01 03:23:43.144210000	2019-12-01 03:23:44.993743000	2	184953300
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	6		1	1024	0	1024	100000	0	trial	2019-12-01 03:23:11.870508000	2019-12-01 03:23:47.755035000	36	3588452700
81341bc3b956e4a8f533e5d2765c9045	Standard series (locally)	U306492	8	amd64 / Windows 10 / 10.0	TAAWEWA1	db_12_2_ee	OraBench (Python 3.8.0)	cx_Oracle (Version v7.2.3)	7	INSERT INTO ora_bench_table (key, data) VALUES (:1, :2)	1	1024	0	1024	100000	0	query	2019-12-01 03:23:47.789632000	2019-12-01 03:24:20.465520000	33	3267588800
